2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy a1b023e9b2040ca6: name 'avg_range_last_50' is not defined
2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy e22a122c385224ef: name 'avg_range_last_50' is not defined
2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy 4d85b7c36db54ca6: name 'avg_range_last_50' is not defined
2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy e1bbc1cabdd6bfc3: name 'avg_range_last_10' is not defined
2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy 27b7795a9bebd223: name 'avg_range_last_10' is not defined
2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy 8e14dddb1d65917f: name 'avg_range_last_10' is not defined
2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy 5eef4e82c6b933b5: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 23bcb1b55097c136: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 8d51fd56c4b65b98: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 0c29a50ec935041b: name 'avg_range_last_20' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 224a85f5c31c65d8: name 'avg_range_last_20' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 99373bf2161e4aea: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 962904875adc8148: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 2766512ea61cb9d7: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 7fe61a72e0cd99c6: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 2ccd5c1659c12f58: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy f80882e545916773: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy b07f3f097bedfaef: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy ee5f278a020db88e: name 'avg_range_last_50' is not defined
